"","ID","Name","Sex","Age","Height","Weight","Team","NOC","Games","Year","Season","City","Sport","Event","Medal"
"156",124605,"Twan Machiel Johannes van Gendt","Male",24,178,85,"Netherlands","NED","2016 Summer",2016,"Summer","Rio de Janeiro","Cycling","Cycling Men's BMX","None"
"157",124606,"Jort van Gennep","Male",21,185,70,"Netherlands","NED","2016 Summer",2016,"Summer","Rio de Janeiro","Rowing","Rowing Men's Lightweight Coxless Fours","None"
"158",124607,"Yvonne Maria Therse van Gennip","Female",19,166,66,"Netherlands","NED","1984 Winter",1984,"Winter","Sarajevo","Speed Skating","Speed Skating Women's 1,000 metres","None"
"159",124607,"Yvonne Maria Therse van Gennip","Female",19,166,66,"Netherlands","NED","1984 Winter",1984,"Winter","Sarajevo","Speed Skating","Speed Skating Women's 1,500 metres","None"
"160",124607,"Yvonne Maria Therse van Gennip","Female",19,166,66,"Netherlands","NED","1984 Winter",1984,"Winter","Sarajevo","Speed Skating","Speed Skating Women's 3,000 metres","None"
"161",124607,"Yvonne Maria Therse van Gennip","Female",23,166,66,"Netherlands","NED","1988 Winter",1988,"Winter","Calgary","Speed Skating","Speed Skating Women's 1,500 metres","Gold"
"162",124607,"Yvonne Maria Therse van Gennip","Female",23,166,66,"Netherlands","NED","1988 Winter",1988,"Winter","Calgary","Speed Skating","Speed Skating Women's 3,000 metres","Gold"
"163",124607,"Yvonne Maria Therse van Gennip","Female",23,166,66,"Netherlands","NED","1988 Winter",1988,"Winter","Calgary","Speed Skating","Speed Skating Women's 5,000 metres","Gold"
"164",124607,"Yvonne Maria Therse van Gennip","Female",27,166,66,"Netherlands","NED","1992 Winter",1992,"Winter","Albertville","Speed Skating","Speed Skating Women's 1,500 metres","None"
"165",124607,"Yvonne Maria Therse van Gennip","Female",27,166,66,"Netherlands","NED","1992 Winter",1992,"Winter","Albertville","Speed Skating","Speed Skating Women's 3,000 metres","None"
"166",124608,"Hendrik Maarten ""Henk"" van Gent","Male",29,175,71,"Netherlands","NED","1980 Summer",1980,"Summer","Moskva","Sailing","Sailing Mixed Two Person Dinghy","None"
"167",124609,"John Edward James ""Johnnie"" van Gent","Male",21,175,70,"South Africa","RSA","1952 Summer",1952,"Summer","Helsinki","Water Polo","Water Polo Men's Water Polo","None"
"168",124610,"Cline Henriette van Gerner","Female",17,156,51,"Netherlands","NED","2012 Summer",2012,"Summer","London","Gymnastics","Gymnastics Women's Individual All-Around","None"
"169",124610,"Cline Henriette van Gerner","Female",17,156,51,"Netherlands","NED","2012 Summer",2012,"Summer","London","Gymnastics","Gymnastics Women's Floor Exercise","None"
"170",124610,"Cline Henriette van Gerner","Female",17,156,51,"Netherlands","NED","2012 Summer",2012,"Summer","London","Gymnastics","Gymnastics Women's Uneven Bars","None"
"171",124610,"Cline Henriette van Gerner","Female",17,156,51,"Netherlands","NED","2012 Summer",2012,"Summer","London","Gymnastics","Gymnastics Women's Balance Beam","None"
"172",124610,"Cline Henriette van Gerner","Female",21,156,51,"Netherlands","NED","2016 Summer",2016,"Summer","Rio de Janeiro","Gymnastics","Gymnastics Women's Individual All-Around","None"
"173",124610,"Cline Henriette van Gerner","Female",21,156,51,"Netherlands","NED","2016 Summer",2016,"Summer","Rio de Janeiro","Gymnastics","Gymnastics Women's Team All-Around","None"
"174",124610,"Cline Henriette van Gerner","Female",21,156,51,"Netherlands","NED","2016 Summer",2016,"Summer","Rio de Janeiro","Gymnastics","Gymnastics Women's Floor Exercise","None"
"175",124610,"Cline Henriette van Gerner","Female",21,156,51,"Netherlands","NED","2016 Summer",2016,"Summer","Rio de Janeiro","Gymnastics","Gymnastics Women's Uneven Bars","None"
"176",124610,"Cline Henriette van Gerner","Female",21,156,51,"Netherlands","NED","2016 Summer",2016,"Summer","Rio de Janeiro","Gymnastics","Gymnastics Women's Balance Beam","None"
"177",124611,"Gerrit Van Gestel","Male",22,176,73,"Belgium","BEL","1980 Summer",1980,"Summer","Moskva","Cycling","Cycling Men's 100 kilometres Team Time Trial","None"
"178",124612,"Sophie Johanna van Gestel","Female",21,180,65,"Netherlands-1","NED","2012 Summer",2012,"Summer","London","Beach Volleyball","Beach Volleyball Women's Beach Volleyball","None"
"179",124612,"Sophie Johanna van Gestel","Female",25,180,65,"Netherlands-2","NED","2016 Summer",2016,"Summer","Rio de Janeiro","Beach Volleyball","Beach Volleyball Women's Beach Volleyball","None"
"180",124613,"Jan Baptist Jozef ""Tiest"" van Gestel","Male",39,175,70,"Netherlands","NED","1920 Summer",1920,"Summer","Antwerpen","Archery","Archery Men's Target Archery, 28 metres, Team","Gold"
"181",124614,"Jacob Eliza Catrinus van Geuns","Male",39,175,70,"Netherlands","NED","1912 Summer",1912,"Summer","Stockholm","Fencing","Fencing Men's epee, Individual","None"
"182",124615,"Carl Theodore van Geyzel","Male",25,175,70,"Great Britain","GBR","1928 Summer",1928,"Summer","Amsterdam","Athletics","Athletics Men's High Jump","None"
"183",124616,"Louis Van Gheem","Male",25,175,70,"Belgium","BEL","1928 Summer",1928,"Summer","Amsterdam","Water Polo","Water Polo Men's Water Polo","None"
"184",124617,"Alexis Franois J. Van Gils","Male",25,175,70,"Belgium","BEL","1952 Summer",1952,"Summer","Helsinki","Basketball","Basketball Men's Basketball","None"
"185",124618,"Richard ""Rick"" van Gog","Male",21,178,83,"Netherlands","NED","1980 Winter",1980,"Winter","Lake Placid","Ice Hockey","Ice Hockey Men's Ice Hockey","None"
"186",124619,"Catharina Cornelia Adriana Maria ""Carry"" van Gool-Floris","Female",26,166,78,"Netherlands","NED","1980 Summer",1980,"Summer","Moskva","Archery","Archery Women's Individual","None"
"187",124619,"Catharina Cornelia Adriana Maria ""Carry"" van Gool-Floris","Female",30,166,78,"Netherlands","NED","1984 Summer",1984,"Summer","Los Angeles","Archery","Archery Women's Individual","None"
"188",124620,"Wilhelmina Catharina Maria Martina ""Wilma"" van Gool-van den Berg","Female",21,165,59,"Netherlands","NED","1968 Summer",1968,"Summer","Mexico City","Athletics","Athletics Women's 100 metres","None"
"189",124620,"Wilhelmina Catharina Maria Martina ""Wilma"" van Gool-van den Berg","Female",21,165,59,"Netherlands","NED","1968 Summer",1968,"Summer","Mexico City","Athletics","Athletics Women's 200 metres","None"
"190",124620,"Wilhelmina Catharina Maria Martina ""Wilma"" van Gool-van den Berg","Female",21,165,59,"Netherlands","NED","1968 Summer",1968,"Summer","Mexico City","Athletics","Athletics Women's 4 x 100 metres Relay","None"
"191",124620,"Wilhelmina Catharina Maria Martina ""Wilma"" van Gool-van den Berg","Female",25,165,59,"Netherlands","NED","1972 Summer",1972,"Summer","Munich","Athletics","Athletics Women's 100 metres","None"
"192",124620,"Wilhelmina Catharina Maria Martina ""Wilma"" van Gool-van den Berg","Female",25,165,59,"Netherlands","NED","1972 Summer",1972,"Summer","Munich","Athletics","Athletics Women's 200 metres","None"
"193",124621,"Jan Cornelis van Gooswilligen","Male",25,189,83,"Netherlands","NED","1960 Summer",1960,"Summer","Roma","Hockey","Hockey Men's Hockey","None"
"194",124621,"Jan Cornelis van Gooswilligen","Male",29,189,83,"Netherlands","NED","1964 Summer",1964,"Summer","Tokyo","Hockey","Hockey Men's Hockey","None"
"195",124622,"Jelle van Gorkom","Male",21,187,93,"Netherlands","NED","2012 Summer",2012,"Summer","London","Cycling","Cycling Men's BMX","None"
"196",124622,"Jelle van Gorkom","Male",25,187,93,"Netherlands","NED","2016 Summer",2016,"Summer","Rio de Janeiro","Cycling","Cycling Men's BMX","Silver"
"197",124623,"Ockert Johannes ""Okkie"" van Greunen","Male",22,176,72,"South Africa","RSA","1956 Summer",1956,"Summer","Melbourne","Modern Pentathlon","Modern Pentathlon Men's Individual","None"
"198",124623,"Ockert Johannes ""Okkie"" van Greunen","Male",22,176,72,"South Africa","RSA","1956 Summer",1956,"Summer","Melbourne","Modern Pentathlon","Modern Pentathlon Men's Team","None"
"199",124623,"Ockert Johannes ""Okkie"" van Greunen","Male",26,176,72,"South Africa","RSA","1960 Summer",1960,"Summer","Roma","Modern Pentathlon","Modern Pentathlon Men's Individual","None"
"200",124624,"Albert Maarten van Grimbergen","Male",24,178,68,"Netherlands","NED","1984 Summer",1984,"Summer","Los Angeles","Hockey","Hockey Men's Hockey","None"
"201",124624,"Albert Maarten van Grimbergen","Male",32,178,68,"Netherlands","NED","1992 Summer",1992,"Summer","Barcelona","Hockey","Hockey Men's Hockey","None"
"202",124625,"Steven Cornelis van Groningen","Male",26,188,87,"Netherlands","NED","1984 Summer",1984,"Summer","Los Angeles","Rowing","Rowing Men's Quadruple Sculls","None"
"203",124626,"Theodora Elisabeth Gerarda ""Anky"" van Grunsven","Female",20,172,56,"Netherlands","NED","1988 Summer",1988,"Summer","Seoul","Equestrianism","Equestrianism Mixed Dressage, Individual","None"
"204",124626,"Theodora Elisabeth Gerarda ""Anky"" van Grunsven","Female",20,172,56,"Netherlands","NED","1988 Summer",1988,"Summer","Seoul","Equestrianism","Equestrianism Mixed Dressage, Team","None"
"205",124626,"Theodora Elisabeth Gerarda ""Anky"" van Grunsven","Female",24,172,56,"Netherlands","NED","1992 Summer",1992,"Summer","Barcelona","Equestrianism","Equestrianism Mixed Dressage, Individual","None"
"206",124626,"Theodora Elisabeth Gerarda ""Anky"" van Grunsven","Female",24,172,56,"Netherlands","NED","1992 Summer",1992,"Summer","Barcelona","Equestrianism","Equestrianism Mixed Dressage, Team","Silver"
"207",124626,"Theodora Elisabeth Gerarda ""Anky"" van Grunsven","Female",28,172,56,"Netherlands","NED","1996 Summer",1996,"Summer","Atlanta","Equestrianism","Equestrianism Mixed Dressage, Individual","Silver"
"208",124626,"Theodora Elisabeth Gerarda ""Anky"" van Grunsven","Female",28,172,56,"Netherlands","NED","1996 Summer",1996,"Summer","Atlanta","Equestrianism","Equestrianism Mixed Dressage, Team","Silver"
"209",124626,"Theodora Elisabeth Gerarda ""Anky"" van Grunsven","Female",32,172,56,"Netherlands","NED","2000 Summer",2000,"Summer","Sydney","Equestrianism","Equestrianism Mixed Dressage, Individual","Gold"
"210",124626,"Theodora Elisabeth Gerarda ""Anky"" van Grunsven","Female",32,172,56,"Netherlands","NED","2000 Summer",2000,"Summer","Sydney","Equestrianism","Equestrianism Mixed Dressage, Team","Silver"
"211",124626,"Theodora Elisabeth Gerarda ""Anky"" van Grunsven","Female",36,172,56,"Netherlands","NED","2004 Summer",2004,"Summer","Athina","Equestrianism","Equestrianism Mixed Dressage, Individual","Gold"
"212",124626,"Theodora Elisabeth Gerarda ""Anky"" van Grunsven","Female",36,172,56,"Netherlands","NED","2004 Summer",2004,"Summer","Athina","Equestrianism","Equestrianism Mixed Dressage, Team","None"
"213",124626,"Theodora Elisabeth Gerarda ""Anky"" van Grunsven","Female",40,172,56,"Netherlands","NED","2008 Summer",2008,"Summer","Beijing","Equestrianism","Equestrianism Mixed Dressage, Individual","Gold"
"214",124626,"Theodora Elisabeth Gerarda ""Anky"" van Grunsven","Female",40,172,56,"Salinero","NED","2008 Summer",2008,"Summer","Beijing","Equestrianism","Equestrianism Mixed Dressage, Team","Silver"
"215",124626,"Theodora Elisabeth Gerarda ""Anky"" van Grunsven","Female",44,172,56,"Netherlands","NED","2012 Summer",2012,"Summer","London","Equestrianism","Equestrianism Mixed Dressage, Individual","None"
"216",124626,"Theodora Elisabeth Gerarda ""Anky"" van Grunsven","Female",44,172,56,"Netherlands","NED","2012 Summer",2012,"Summer","London","Equestrianism","Equestrianism Mixed Dressage, Team","Bronze"
"217",124627,"Jean Van Guysse","Male",25,175,70,"Belgium","BEL","1908 Summer",1908,"Summer","London","Gymnastics","Gymnastics Men's Individual All-Around","None"
"218",124627,"Jean Van Guysse","Male",25,175,70,"Belgium","BEL","1920 Summer",1920,"Summer","Antwerpen","Gymnastics","Gymnastics Men's Team All-Around","Silver"
"219",124628,"Maximilien Van Haaster","Male",24,185,88,"Canada","CAN","2016 Summer",2016,"Summer","Rio de Janeiro","Fencing","Fencing Men's Foil, Individual","None"
"220",124629,"Michel Emmanuel Van Haecke","Male",20,177,77,"Belgium","BEL","1992 Summer",1992,"Summer","Barcelona","Cycling","Cycling Men's Road Race, Individual","None"
"221",124630,"douard Van Haelen","Male",25,175,70,"Belgium","BEL","1920 Summer",1920,"Summer","Antwerpen","Swimming","Swimming Men's 200 metres Breaststroke","None"
"222",124630,"douard Van Haelen","Male",25,175,70,"Belgium","BEL","1920 Summer",1920,"Summer","Antwerpen","Swimming","Swimming Men's 400 metres Breaststroke","None"
"223",124631,"Georges Van Haelen","Male",24,175,70,"Belgium","BEL","1924 Summer",1924,"Summer","Paris","Boxing","Boxing Men's Middleweight","None"
"224",124632,"Florimond Van Halme","Male",33,175,70,"Belgium","BEL","1928 Summer",1928,"Summer","Amsterdam","Football","Football Men's Football","None"
"225",124633,"Paul Van Halteren","Male",25,175,70,"Antwerpia V","BEL","1924 Summer",1924,"Summer","Paris","Sailing","Sailing Mixed 8 metres","None"
"226",124634,"Theodorus ""Theo"" van Halteren","Male",26,173,68,"Netherlands","NED","1964 Summer",1964,"Summer","Tokyo","Canoeing","Canoeing Men's Kayak Fours, 1,000 metres","None"
"227",124635,"Roger Hendrik van Hamburg","Male",18,188,81,"Netherlands","NED","1972 Summer",1972,"Summer","Munich","Swimming","Swimming Men's 4 x 100 metres Freestyle Relay","None"
"228",124635,"Roger Hendrik van Hamburg","Male",18,188,81,"Netherlands","NED","1972 Summer",1972,"Summer","Munich","Swimming","Swimming Men's 4 x 200 metres Freestyle Relay","None"
"229",124635,"Roger Hendrik van Hamburg","Male",18,188,81,"Netherlands","NED","1972 Summer",1972,"Summer","Munich","Swimming","Swimming Men's 400 metres Individual Medley","None"
"230",124636,"Theodorus Johannes Antonius Maria ""Dirk Jan"" van Hameren","Male",27,187,87,"Netherlands","NED","1992 Summer",1992,"Summer","Barcelona","Cycling","Cycling Men's Sprint","None"
"231",124636,"Theodorus Johannes Antonius Maria ""Dirk Jan"" van Hameren","Male",27,187,87,"Netherlands","NED","1992 Summer",1992,"Summer","Barcelona","Cycling","Cycling Men's 1,000 metres Time Trial","None"
"232",124636,"Theodorus Johannes Antonius Maria ""Dirk Jan"" van Hameren","Male",31,187,87,"Netherlands","NED","1996 Summer",1996,"Summer","Atlanta","Cycling","Cycling Men's 1,000 metres Time Trial","None"
"233",124637,"V. Van Hamme","Male",25,175,71,"Belgium","BEL","1924 Summer",1924,"Summer","Paris","Weightlifting","Weightlifting Men's Middleweight","None"
"234",124637,"V. Van Hamme","Male",25,175,71,"Belgium","BEL","1928 Summer",1928,"Summer","Amsterdam","Weightlifting","Weightlifting Men's Lightweight","None"
"235",124638,"Kitty van Haperen","Female",29,172,77,"Netherlands-2","NED","2006 Winter",2006,"Winter","Torino","Bobsleigh","Bobsleigh Women's Two","None"
"236",124639,"Bernardina Johanna Roberta ""Bertha"" van Hasselt","Female",49,175,70,"Netherlands","NED","1928 Summer",1928,"Summer","Amsterdam","Art Competitions","Art Competitions Mixed Painting, Drawings And Water Colors","None"
"237",124640,"Wilhelmus Josephus ""Willem"" van Hasselt","Male",41,175,70,"Netherlands","NED","1924 Summer",1924,"Summer","Paris","Art Competitions","Art Competitions Mixed Painting","None"
"238",124641,"Daniel Frank ""Danny"" Van Haute","Male",27,185,77,"United States","USA","1984 Summer",1984,"Summer","Los Angeles","Cycling","Cycling Men's Points Race","None"
"239",124642,"Gaston Van Hazebroeck","Male",25,175,70,"Belgium","BEL","1924 Winter",1924,"Winter","Chamonix","Speed Skating","Speed Skating Men's 500 metres","None"
"240",124642,"Gaston Van Hazebroeck","Male",25,175,70,"Belgium","BEL","1924 Winter",1924,"Winter","Chamonix","Speed Skating","Speed Skating Men's 1,500 metres","None"
"241",124642,"Gaston Van Hazebroeck","Male",25,175,70,"Belgium","BEL","1924 Winter",1924,"Winter","Chamonix","Speed Skating","Speed Skating Men's 5,000 metres","None"
"242",124642,"Gaston Van Hazebroeck","Male",25,175,70,"Belgium","BEL","1924 Winter",1924,"Winter","Chamonix","Speed Skating","Speed Skating Men's Allround","None"
"243",124643,"Jonathan ""Jono"" Van Hazel","Male",25,188,78,"Australia","AUS","2004 Summer",2004,"Summer","Athina","Swimming","Swimming Men's 4 x 100 metres Freestyle Relay","None"
"244",124644,"Gerardus Henricus ""Puck"" van Heel","Male",24,175,70,"Netherlands","NED","1928 Summer",1928,"Summer","Amsterdam","Football","Football Men's Football","None"
"245",124645,"Willem ""Wim"" van Heel","Male",25,175,70,"Netherlands","NED","1948 Summer",1948,"Summer","London","Hockey","Hockey Men's Hockey","Bronze"
"246",124645,"Willem ""Wim"" van Heel","Male",29,175,70,"Netherlands","NED","1952 Summer",1952,"Summer","Helsinki","Hockey","Hockey Men's Hockey","Silver"
"247",124646,"Abram Andries van Heerden","Male",20,173,70,"South Africa","RSA","1948 Summer",1948,"Summer","London","Athletics","Athletics Men's 100 metres","None"
"248",124646,"Abram Andries van Heerden","Male",20,173,70,"South Africa","RSA","1948 Summer",1948,"Summer","London","Athletics","Athletics Men's 200 metres","None"
"249",124647,"Adriaan Jacobus ""Attie"" van Heerden","Male",22,175,70,"South Africa","RSA","1920 Summer",1920,"Summer","Antwerpen","Athletics","Athletics Men's 400 metres Hurdles","None"
"250",124648,"Ernst Van Heerden","Male",32,175,70,"South Africa","RSA","1948 Summer",1948,"Summer","London","Art Competitions","Art Competitions Mixed Literature, Lyric Works","Silver"
"251",124649,"Margaritha Constantia ""Maritte"" van Heerden","Female",31,187,86,"Zimbabwe","ZIM","1984 Summer",1984,"Summer","Los Angeles","Athletics","Athletics Women's Discus Throw","None"
"252",124650,"Mattheus Johannes ""Marius"" van Heerden","Male",21,178,69,"South Africa","RSA","1996 Summer",1996,"Summer","Atlanta","Athletics","Athletics Men's 800 metres","None"
"253",124651,"Max Lambert Peter van Heeswijk","Male",27,180,73,"Netherlands","NED","2000 Summer",2000,"Summer","Sydney","Cycling","Cycling Men's Road Race, Individual","None"
"254",124651,"Max Lambert Peter van Heeswijk","Male",31,180,73,"Netherlands","NED","2004 Summer",2004,"Summer","Athina","Cycling","Cycling Men's Road Race, Individual","None"
"255",124652,"Louis Marie Van Hege","Male",30,168,65,"Belgium","BEL","1920 Summer",1920,"Summer","Antwerpen","Football","Football Men's Football","Gold"
"256",124652,"Louis Marie Van Hege","Male",34,168,65,"Belgium","BEL","1924 Summer",1924,"Summer","Paris","Football","Football Men's Football","None"
